Date,Open,High,Low,Close
18/05/2023,8.0275,8.0625,7.9975,7.9975
19/05/2023,8.02,8.045,7.9925,7.9925
22/05/2023,8.0225,8.0375,7.9,7.905
23/05/2023,7.9075,7.93,7.8325,7.8525
24/05/2023,7.86,7.86,7.7875,7.79375
25/05/2023,7.81,7.81,7.685,7.715
26/05/2023,7.7175,7.7525,7.7,7.7375
30/05/2023,7.8025,7.8025,7.65,7.6625
31/05/2023,7.68,7.6875,7.645,7.6825
01/06/2023,7.7,7.7275,7.64,7.65125
02/06/2023,7.665,7.7512,7.665,7.75
05/06/2023,7.7725,7.815,7.7575,7.78375
06/06/2023,7.74,7.785,7.6992,7.7075
07/06/2023,7.69,7.74,7.65,7.69625
08/06/2023,7.71,7.72,7.6675,7.71125
09/06/2023,7.775,7.775,7.7075,7.755
12/06/2023,7.735,7.7825,7.7175,7.72125
13/06/2023,7.73,7.7675,7.7025,7.7625
14/06/2023,7.785,7.83,7.77,7.84
15/06/2023,7.825,7.8775,7.785,7.86875
16/06/2023,7.9525,7.9525,7.8675,7.94625
19/06/2023,7.88,7.9325,7.8725,7.89375
20/06/2023,7.9075,7.9225,7.8725,7.855
21/06/2023,7.8,7.8875,7.8,7.8925
22/06/2023,7.88,7.915,7.86,7.8975
23/06/2023,7.9175,7.94,7.88,7.91375
26/06/2023,7.915,7.915,7.82,7.83625
27/06/2023,7.8875,7.915,7.8475,7.8475
28/06/2023,7.8875,7.935,7.82,7.84375
29/06/2023,7.83,7.885,7.8,7.84375
30/06/2023,7.79,7.9,7.79,7.89875
03/07/2023,7.8975,7.9575,7.89,7.96
04/07/2023,7.9975,8.0125,7.945,7.97125
05/07/2023,7.98,7.98,7.94,7.96
06/07/2023,7.9925,7.9925,7.915,7.93625
07/07/2023,7.9625,7.9625,7.8875,7.87125
10/07/2023,7.8375,7.89,7.82,7.85
11/07/2023,7.8525,7.8775,7.8025,7.825
12/07/2023,7.855,7.885,7.84,7.885
13/07/2023,7.89,7.9075,7.8525,7.865
14/07/2023,7.8675,7.9075,7.8675,7.8925
17/07/2023,7.925,7.935,7.8975,7.9275
18/07/2023,7.915,7.955,7.88,7.9425
19/07/2023,7.8775,7.9475,7.8775,7.925
20/07/2023,7.9525,8.0275,7.9525,8.01875
21/07/2023,8.06,8.08,8.025,8.0575
24/07/2023,8.0525,8.0899,8.0475,8.07
25/07/2023,8.1125,8.1275,8.0675,8.08375
26/07/2023,8.165,8.165,8.065,8.105
27/07/2023,8.105,8.1525,8.1,8.09625
28/07/2023,8.105,8.1425,8.05,8.135
31/07/2023,8.1,8.1375,8.0775,8.06875
01/08/2023,8.08,8.11,8.05,8.04625
02/08/2023,8.07,8.0901,8.01,8.08125
03/08/2023,8.075,8.1,8.0275,8.05625
04/08/2023,8.115,8.115,8.025,8.05125
07/08/2023,7.9775,8.03,7.9725,8.04375
08/08/2023,8.07,8.07,7.9675,7.965
09/08/2023,7.98,8.035,7.9719,8.025
10/08/2023,8.005,8.0725,7.995,8.0575
11/08/2023,7.9525,8.015,7.9525,7.99
14/08/2023,8.0225,8.0275,7.9834,7.985
15/08/2023,7.965,7.9825,7.895,7.90375
16/08/2023,7.8925,7.92,7.865,7.9075
17/08/2023,7.85,7.885,7.83,7.8325
18/08/2023,7.8,7.8175,7.75,7.8075
21/08/2023,7.79,7.83,7.7575,7.73875
22/08/2023,7.765,7.7725,7.71,7.7175
23/08/2023,7.7225,7.7575,7.7175,7.74
24/08/2023,7.77,7.79,7.735,7.765
25/08/2023,7.7325,7.7525,7.7025,7.75
29/08/2023,7.7325,7.82,7.7325,7.77125
30/08/2023,7.835,7.8504,7.8,7.82375
31/08/2023,7.8225,7.865,7.7975,7.8125
01/09/2023,7.825,7.825,7.7625,7.7475
04/09/2023,7.7425,7.7575,7.725,7.735
05/09/2023,7.7,7.755,7.6725,7.7
06/09/2023,7.6675,7.675,7.645,7.65125
07/09/2023,7.6425,7.6975,7.6125,7.66625
08/09/2023,7.68,7.715,7.6625,7.6725
11/09/2023,7.6825,7.7475,7.6725,7.7325
12/09/2023,7.725,7.7825,7.71,7.7125
13/09/2023,7.67,7.7225,7.67,7.72375
14/09/2023,7.745,7.7675,7.7125,7.755
15/09/2023,7.8225,7.8275,7.755,7.7625
18/09/2023,7.7375,7.7575,7.7,7.705
19/09/2023,7.7325,7.7475,7.68,7.695
20/09/2023,7.7025,7.735,7.7025,7.73625
21/09/2023,7.77,7.77,7.67,7.6725
22/09/2023,7.64,7.645,7.61,7.63
25/09/2023,7.5925,7.625,7.545,7.555
26/09/2023,7.5325,7.5625,7.495,7.505
27/09/2023,7.51,7.5125,7.4625,7.4525
28/09/2023,7.4525,7.4675,7.4175,7.44875
29/09/2023,7.4825,7.495,7.4475,7.455
02/10/2023,7.4425,7.4775,7.3775,7.395
03/10/2023,7.3975,7.40775,7.345,7.34
04/10/2023,7.3425,7.365,7.31,7.33
05/10/2023,7.39,7.4025,7.28,7.29375
06/10/2023,7.255,7.2575,7.045,7.155
09/10/2023,7.18,7.21,7.125,7.14
10/10/2023,7.2,7.315,7.2,7.2875
11/10/2023,7.2925,7.31,7.215,7.215
12/10/2023,7.2475,7.2875,7.14,7.16
13/10/2023,7.2225,7.225,7.1575,7.1875
16/10/2023,7.25,7.3075,7.215,7.2975
17/10/2023,7.29,7.32,7.2725,7.3075
18/10/2023,7.3225,7.405,7.3025,7.3525
19/10/2023,7.35,7.3725,7.3318,7.335
20/10/2023,7.3025,7.3475,7.2825,7.3325
23/10/2023,7.3025,7.3025,7.2525,7.2875
24/10/2023,7.275,7.325,7.2675,7.31875
25/10/2023,7.3375,7.3725,7.3075,7.37125
26/10/2023,7.3675,7.38,7.3275,7.345
27/10/2023,7.3275,7.3275,7.2425,7.2425
30/10/2023,7.2,7.29,7.2,7.28375
31/10/2023,7.3175,7.3425,7.31,7.32125
01/11/2023,7.3375,7.3525,7.315,7.3325
02/11/2023,7.36,7.43,7.35,7.43
03/11/2023,7.455,7.495,7.4325,7.4825
06/11/2023,7.4625,7.4725,7.4325,7.47
07/11/2023,7.45,7.4925,7.41,7.4925
08/11/2023,7.4775,7.4932,7.46,7.45375
09/11/2023,7.4425,7.4525,7.41,7.42
10/11/2023,7.4225,7.455,7.39,7.41125
13/11/2023,7.4525,7.4975,7.435,7.4775
14/11/2023,7.5,7.58,7.4825,7.57
15/11/2023,7.565,7.6225,7.555,7.58875
16/11/2023,7.5186,7.5186,7.5186,7.5186
17/11/2023,7.5125,7.5475,7.49,7.49
20/11/2023,7.5125,7.5225,7.475,7.49
21/11/2023,7.5175,7.5175,7.4875,7.50625
22/11/2023,7.565,7.6275,7.54,7.57125
23/11/2023,7.5975,7.6,7.5625,7.59
24/11/2023,7.6475,7.6475,7.5886,7.61375
27/11/2023,7.5875,7.6225,7.5875,7.62375
28/11/2023,7.5725,7.625,7.5725,7.6275
29/11/2023,7.6425,7.6475,7.5675,7.57
30/11/2023,7.565,7.5925,7.5325,7.5925
01/12/2023,7.6375,7.6625,7.6175,7.6325
04/12/2023,7.68,7.6975,7.645,7.6725
05/12/2023,7.66,7.685,7.6225,7.6425
06/12/2023,7.63,7.63,7.5742,7.5825
07/12/2023,7.6,7.6225,7.5825,7.6225
08/12/2023,7.625,7.6325,7.58,7.585
11/12/2023,7.59,7.6325,7.5675,7.63
12/12/2023,7.66,7.665,7.6325,7.6525
13/12/2023,7.685,7.71,7.655,7.71
14/12/2023,7.8,7.8625,7.7575,7.7575
15/12/2023,7.7375,7.7375,7.6675,7.69875
18/12/2023,7.7275,7.7975,7.695,7.7975
19/12/2023,7.785,7.8,7.7574,7.7875
20/12/2023,7.785,7.8075,7.725,7.725
21/12/2023,7.68,7.7025,7.6525,7.675
22/12/2023,7.695,7.7225,7.6875,7.6975
27/12/2023,7.7775,7.815,7.7675,7.8125
28/12/2023,7.835,7.8375,7.8075,7.815
29/12/2023,7.9375,7.9375,7.825,7.835
02/01/2024,7.8325,7.93,7.8125,7.9125
03/01/2024,7.9375,7.9525,7.895,7.9025
04/01/2024,7.89,7.895,7.8575,7.8925
05/01/2024,7.8575,7.885,7.84,7.85625
08/01/2024,7.885,7.885,7.8225,7.85875
09/01/2024,7.89,7.89,7.84,7.8725
10/01/2024,7.905,7.93,7.8975,7.90125
11/01/2024,7.925,7.9275,7.855,7.86
12/01/2024,7.885,7.945,7.8775,7.91125
15/01/2024,7.93,7.9375,7.9125,7.91875
16/01/2024,7.91,7.9325,7.9025,7.9125
17/01/2024,7.8875,7.9054,7.8725,7.905
18/01/2024,7.8725,7.895,7.8175,7.84
19/01/2024,7.8825,7.91,7.825,7.85
22/01/2024,7.87,7.87,7.805,7.82375
23/01/2024,7.815,7.8925,7.7975,7.8775
24/01/2024,7.9,7.935,7.8575,7.8875
25/01/2024,7.82,7.84,7.8025,7.82125
26/01/2024,7.8875,7.925,7.885,7.91
29/01/2024,7.9075,7.95,7.9,7.9225
30/01/2024,7.9925,7.9925,7.9225,7.965
31/01/2024,8.0425,8.05,7.99,8
01/02/2024,7.975,8.0525,7.93,8.0525
02/02/2024,8.13,8.1325,8.0575,8.06125
05/02/2024,8.0625,8.1075,8.045,8.055
06/02/2024,8.04,8.0589,8.0175,8.0525
